customer_id,customer_state,highest_education,employment_status,gender,income,residence_type,marital_status,sales_channel,coverage,policy,vehicle_class,vehicle_size,monthly_premium,months_since_last_claim,total_claim_amount,customer_lifetime_value
WK88044,Arizona,Bachelor,Employed,Male,61281.0,Rural,Married,Agent,Basic,Personal,SUV,Midsize,110.0,7.0,1079.87,8737.84
WK99918,Oregon,Doctoral,Employed,Male,57709.0,Suburban,Married,Branch,Extended,Personal,SUV,Midsize,125.0,10.0,1600.0,5073.28
WL13766,Arizona,High School,Employed,Male,31093.0,Urban,Single,Branch,Basic,Personal,Four-Door Car,Midsize,64.0,1.0,1274.96,2482.2
WL40338,California,Bachelor,Employed,Female,35625.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,65.0,10.0,1288.57,5107.16
WL45773,California,Doctoral,Employed,Female,83497.0,Urban,Married,Call Center,Basic,Special,Four-Door Car,Midsize,69.0,28.0,1196.52,2808.61
WL46620,Nevada,Bachelor,Employed,Male,29056.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,66.0,19.0,1355.53,7724.68
WL46640,Nevada,Associate,Employed,Male,62977.0,Suburban,Single,Agent,Basic,Corporate,SUV,Small,115.0,34.0,1552.0,4482.02
WL69218,Oregon,Bachelor,Employed,Female,54105.0,Suburban,Married,Web,Basic,Personal,Two-Door Car,Midsize,73.0,22.0,1350.4,17435.68
WL72919,California,Associate,Employed,Female,48139.0,Suburban,Single,Call Center,Basic,Personal,Four-Door Car,Midsize,63.0,9.0,1329.49,4974.87
WL85494,California,Associate,Employed,Male,21988.0,Suburban,Married,Branch,Extended,Personal,Luxury Car,Midsize,209.0,12.0,2003.2,41075.43
WL86517,Nevada,Doctoral,Employed,Female,93284.0,Suburban,Married,Web,Extended,Personal,Two-Door Car,Midsize,99.0,7.0,1475.2,4013.96
WL99637,Arizona,Bachelor,Employed,Male,27293.0,Suburban,Married,Web,Extended,Personal,Two-Door Car,Midsize,96.0,20.0,1469.03,7614.14
WM14507,Nevada,High School,Employed,Female,62582.0,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Small,95.0,11.0,1456.0,7671.85
WM17695,Washington,Doctoral,Employed,Female,98912.0,Suburban,Married,Agent,Extended,Personal,SUV,Large,135.0,18.0,1714.83,16553.23
WM19967,California,Associate,Employed,Female,63755.0,Urban,Married,Web,Basic,Personal,Two-Door Car,Midsize,62.0,28.0,1291.8600000000001,19884.92
WM19996,California,Bachelor,Employed,Male,45428.0,Urban,Divorced,Call Center,Basic,Corporate,SUV,Midsize,109.0,2.0,1487.27,8349.52
WM24870,Nevada,Associate,Employed,Female,89092.0,Rural,Divorced,Branch,Basic,Personal,Two-Door Car,Midsize,68.0,31.0,1091.82,5383.67
WM25415,Oregon,High School,Employed,Female,34430.0,Urban,Divorced,Agent,Basic,Personal,Two-Door Car,Midsize,65.0,6.0,1184.96,7732.39
WM36886,California,Master,Employed,Male,88997.0,Rural,Divorced,Branch,Basic,Corporate,Four-Door Car,Small,72.0,9.0,1174.04,5757.44
WM39308,Nevada,High School,Employed,Female,98713.0,Urban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,65.0,3.0,1289.8899999999999,15777.89
WM46083,Arizona,Master,Employed,Male,58237.0,Urban,Divorced,Branch,Basic,Personal,Two-Door Car,Midsize,63.0,34.0,1273.69,2393.81
WM64930,Oregon,Associate,Medical Leave,Male,12811.0,Suburban,Married,Call Center,Premium,Corporate,SUV,Midsize,150.0,27.0,1720.0,5253.49
WM72573,California,Associate,Disabled,Male,22872.0,Suburban,Married,Web,Extended,Personal,SUV,Small,131.0,14.0,1754.85,14710.43
WM95454,California,Bachelor,Retired,Female,23376.0,Suburban,Divorced,Call Center,Extended,Personal,Four-Door Car,Midsize,78.0,19.0,1374.4,2867.31
WN13366,Arizona,High School,Employed,Female,74454.0,Suburban,Single,Call Center,Basic,Personal,Four-Door Car,Midsize,71.0,25.0,1340.8,5595.39
WN14473,Arizona,Master,Employed,Male,87798.0,Urban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,71.0,18.0,1204.45,2882.35
WN45973,Washington,Master,Employed,Male,83013.0,Rural,Married,Agent,Basic,Corporate,SUV,Midsize,103.0,2.0,1155.13,12584.01
WN53966,California,Master,Employed,Male,85871.0,Rural,Married,Call Center,Extended,Personal,Four-Door Car,Midsize,92.0,4.0,1112.63,3693.44
WN59735,California,Associate,Employed,Female,26477.0,Rural,Married,Branch,Basic,Personal,Four-Door Car,Midsize,66.0,18.0,1144.99,2621.12
WN69789,California,Associate,Employed,Female,33485.0,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,63.0,6.0,1343.71,2526.73
WN91223,California,Master,Employed,Male,82807.0,Urban,Divorced,Agent,Extended,Personal,Four-Door Car,Midsize,92.0,15.0,1302.46,11073.11
WN91943,California,Associate,Employed,Male,30763.0,Suburban,Single,Agent,Premium,Personal,Four-Door Car,Midsize,111.0,28.0,2072.5299999999997,12948.4
WO17738,Oregon,High School,Employed,Female,36645.0,Suburban,Single,Agent,Premium,Corporate,Four-Door Car,Large,112.0,21.0,1614.08,8717.85
WO30947,Washington,Bachelor,Employed,Male,31572.0,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,70.0,14.0,1292.43,5348.3
WO59883,Washington,High School,Employed,Female,29822.0,Suburban,Single,Agent,Basic,Personal,Two-Door Car,Midsize,61.0,17.0,1292.8,19014.48
WO64354,California,Bachelor,Employed,Female,42585.0,Urban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,69.0,16.0,1288.3,2751.37
WO80705,Arizona,Bachelor,Employed,Female,50738.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Large,71.0,11.0,1344.47,2855.93
WO81184,California,Bachelor,Employed,Male,34645.0,Urban,Single,Agent,Basic,Special,Two-Door Car,Large,69.0,1.0,1220.45,5052.38
WO83615,Nevada,Bachelor,Employed,Male,44047.0,Suburban,Married,Branch,Extended,Corporate,Sports Car,Midsize,137.0,12.0,1969.23,5395.43
WO89464,Oregon,Bachelor,Employed,Male,78618.0,Urban,Divorced,Agent,Basic,Personal,Two-Door Car,Midsize,66.0,7.0,1225.58,2619.34
WO90953,Oregon,Associate,Employed,Female,56835.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,67.0,25.0,1326.55,5387.93
WO95180,California,High School,Retired,Female,22283.0,Suburban,Divorced,Branch,Basic,Corporate,Four-Door Car,Midsize,65.0,16.0,1572.0700000000002,2397.04
WP10197,Nevada,High School,Employed,Male,25927.0,Suburban,Single,Web,Basic,Personal,SUV,Midsize,103.0,6.0,1674.97,3933.81
WP19664,Arizona,Associate,Employed,Male,47481.0,Suburban,Married,Call Center,Basic,Personal,SUV,Midsize,116.0,20.0,1556.8,4605.87
WP23743,California,Associate,Employed,Male,47482.0,Suburban,Married,Branch,Extended,Corporate,Four-Door Car,Small,93.0,19.0,1594.1799999999998,7281.72
WP46383,Oregon,Bachelor,Employed,Female,94132.0,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Small,73.0,31.0,1350.4,26538.58
WP51328,Oregon,Doctoral,Employed,Male,20698.0,Urban,Single,Branch,Basic,Personal,Two-Door Car,Midsize,68.0,21.0,1248.42,4744.97
WP58340,Arizona,High School,Employed,Male,55687.0,Suburban,Divorced,Agent,Premium,Personal,Luxury SUV,Midsize,276.0,33.0,2324.8,10963.96
WP58797,Oregon,Bachelor,Disabled,Male,19245.0,Suburban,Married,Web,Basic,Personal,SUV,Large,106.0,28.0,1508.8,3936.79
WP60679,Oregon,Bachelor,Employed,Male,95351.0,Urban,Married,Web,Basic,Personal,Sports Car,Midsize,111.0,31.0,1406.48,8940.58
WP62115,Washington,Associate,Employed,Female,53484.0,Urban,Divorced,Branch,Basic,Corporate,Two-Door Car,Midsize,70.0,12.0,1333.05,13865.83
WP64059,California,Bachelor,Employed,Female,91814.0,Urban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,63.0,30.0,1167.04,5093.38
WP73172,Oregon,Bachelor,Employed,Female,81367.0,Urban,Married,Branch,Basic,Special,SUV,Midsize,103.0,2.0,1415.77,8287.68
WP83694,California,Bachelor,Employed,Female,68558.0,Rural,Married,Agent,Extended,Personal,SUV,Midsize,131.0,16.0,1280.9,5313.44
WQ13284,California,Associate,Employed,Male,62989.0,Urban,Divorced,Web,Basic,Personal,Four-Door Car,Midsize,71.0,3.0,1319.13,8395.27
WQ18638,Oregon,High School,Employed,Male,23105.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Small,69.0,15.0,1331.2,5426.86
WQ25142,California,Bachelor,Disabled,Male,11538.0,Suburban,Married,Call Center,Extended,Corporate,Four-Door Car,Midsize,82.0,35.0,1393.6,21528.57
WQ46946,California,Associate,Employed,Female,77153.0,Urban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,99.0,3.0,1355.6399999999999,7914.82
WQ54314,Oregon,Bachelor,Employed,Female,56455.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Small,73.0,17.0,1350.4,5737.23
WQ68301,Oregon,Bachelor,Medical Leave,Male,13610.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Large,74.0,7.0,1355.2,2827.44
WQ75856,Oregon,Bachelor,Employed,Female,84488.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,61.0,33.0,1208.8899999999999,19643.54
WQ85760,California,Associate,Medical Leave,Male,26991.0,Suburban,Divorced,Branch,Basic,Corporate,SUV,Midsize,119.0,34.0,1856.8,4260.34
WR45726,Arizona,Bachelor,Disabled,Female,11885.0,Suburban,Divorced,Agent,Premium,Special,Four-Door Car,Midsize,101.0,18.0,1484.8,11315.2
WR53191,California,Bachelor,Employed,Female,20656.0,Suburban,Single,Web,Extended,Corporate,SUV,Midsize,130.0,15.0,1706.1100000000001,15120.21
WR55560,California,High School,Employed,Male,33561.0,Rural,Divorced,Branch,Premium,Corporate,Sports Car,Midsize,152.0,6.0,1235.32,5927.39
WR62597,Oregon,Associate,Medical Leave,Male,24641.0,Suburban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,61.0,16.0,1294.93,2311.38
WR63188,Arizona,Associate,Employed,Male,25378.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,66.0,22.0,1419.46,7854.96
WR73970,Arizona,Bachelor,Employed,Male,92070.0,Suburban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,74.0,16.0,1368.67,2960.57
WR76339,California,Associate,Employed,Male,46922.0,Suburban,Married,Branch,Basic,Corporate,Two-Door Car,Midsize,64.0,34.0,1403.3899999999999,5092.79
WR86431,Nevada,High School,Employed,Female,91123.0,Rural,Divorced,Agent,Extended,Corporate,SUV,Midsize,138.0,32.0,1103.46,10883.79
WR88041,Washington,High School,Employed,Male,35832.0,Urban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,65.0,1.0,1177.21,5043.8
WR90490,Nevada,High School,Disabled,Male,25572.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,65.0,0.0,1312.0,4893.98
WS24655,Oregon,Associate,Employed,Female,33992.0,Suburban,Single,Call Center,Premium,Personal,SUV,Midsize,194.0,15.0,1931.2,29676.81
WS25565,California,Master,Disabled,Male,26057.0,Suburban,Divorced,Call Center,Basic,Personal,Four-Door Car,Small,74.0,3.0,1523.8899999999999,8509.85
WS46887,Washington,Bachelor,Employed,Female,85165.0,Urban,Single,Branch,Premium,Personal,Four-Door Car,Midsize,101.0,8.0,1384.31,20067.4
WS53288,Oregon,Associate,Retired,Female,13663.0,Suburban,Single,Branch,Extended,Personal,Four-Door Car,Small,97.0,1.0,1465.6,25464.82
WS60888,California,Bachelor,Retired,Male,22828.0,Suburban,Married,Agent,Basic,Personal,SUV,Midsize,106.0,11.0,1508.8,16473.17
WS82822,Oregon,Associate,Employed,Female,41662.0,Urban,Divorced,Agent,Basic,Corporate,Four-Door Car,Midsize,69.0,27.0,1217.97,5391.97
WT21922,Arizona,High School,Employed,Female,65348.0,Rural,Married,Branch,Basic,Corporate,Sports Car,Midsize,110.0,35.0,1134.12,17738.2
WT22392,Oregon,Associate,Employed,Female,65473.0,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,67.0,4.0,1277.69,8007.35
WT59944,California,Associate,Employed,Female,68273.0,Rural,Divorced,Call Center,Premium,Personal,Sports Car,Midsize,146.0,23.0,1076.48,17557.54
WT71621,Washington,Bachelor,Employed,Female,63297.0,Urban,Married,Web,Extended,Personal,Four-Door Car,Midsize,82.0,1.0,1251.76,3280.46
WU14435,California,Bachelor,Disabled,Male,18174.0,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Small,66.0,8.0,1395.93,4960.97
WU14549,Nevada,Master,Employed,Male,88495.0,Suburban,Married,Branch,Premium,Personal,Two-Door Car,Midsize,108.0,2.0,1535.9299999999998,4369.72
WU15684,Nevada,Associate,Employed,Female,42836.0,Urban,Married,Branch,Extended,Corporate,Four-Door Car,Midsize,89.0,32.0,1244.58,3588.88
WU62992,Oregon,Bachelor,Employed,Male,70742.0,Rural,Married,Agent,Extended,Personal,SUV,Small,124.0,3.0,1211.68,4887.79
WU63862,Oregon,Associate,Employed,Male,31614.0,Urban,Single,Branch,Basic,Personal,Four-Door Car,Midsize,71.0,26.0,1234.68,5420.36
WU76366,Arizona,Bachelor,Employed,Male,28726.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Small,65.0,13.0,1468.0,4983.9
WU95334,California,Associate,Retired,Male,26806.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,63.0,32.0,1302.4,7019.18
WV37081,California,Associate,Employed,Male,25963.0,Urban,Married,Web,Basic,Personal,Four-Door Car,Midsize,66.0,11.0,1298.95,5158.58
WV53081,Arizona,Associate,Employed,Female,49308.0,Rural,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,65.0,7.0,1150.24,2597.86
WV53830,Oregon,Master,Retired,Female,19614.0,Suburban,Married,Agent,Extended,Personal,Two-Door Car,Midsize,85.0,21.0,1574.02,16301.97
WV57524,Oregon,Associate,Employed,Female,35482.0,Suburban,Married,Branch,Extended,Personal,SUV,Midsize,129.0,21.0,1619.2,10208.93
WV66165,Oregon,High School,Employed,Female,84811.0,Rural,Single,Branch,Basic,Personal,SUV,Small,111.0,27.0,1278.28,35062.65
WV76014,Arizona,Doctoral,Employed,Male,70125.0,Rural,Single,Branch,Basic,Special,Four-Door Car,Midsize,64.0,21.0,1092.81,2540.41
WV79842,California,High School,Employed,Male,24314.0,Suburban,Married,Call Center,Extended,Personal,Luxury SUV,Midsize,235.0,20.0,2128.0,9283.74
WW16329,Oregon,Associate,Employed,Female,35482.0,Suburban,Married,Branch,Extended,Corporate,SUV,Midsize,129.0,21.0,1619.2,10208.93
WW22291,California,Master,Employed,Male,63326.0,Suburban,Divorced,Call Center,Basic,Personal,Four-Door Car,Midsize,72.0,2.0,1361.56,2849.25
WW30771,Arizona,Master,Employed,Male,28728.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,67.0,8.0,1321.6,2673.32
WW31823,Oregon,High School,Employed,Female,39034.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Small,68.0,10.0,1466.45,19190.32
WW37525,California,High School,Employed,Male,95701.0,Rural,Divorced,Branch,Extended,Personal,Four-Door Car,Small,98.0,24.0,1099.7,7659.5
WW41496,Nevada,Bachelor,Employed,Female,70164.0,Urban,Divorced,Agent,Extended,Personal,Two-Door Car,Midsize,88.0,34.0,1375.4,31234.89
WW52683,California,Bachelor,Employed,Female,61067.0,Rural,Married,Agent,Basic,Personal,Four-Door Car,Midsize,64.0,20.0,1086.31,5067.64
WW68250,Oregon,Bachelor,Employed,Male,81799.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Small,68.0,23.0,1326.4,2719.26
WW85018,Washington,Bachelor,Employed,Male,45430.0,Suburban,Single,Agent,Extended,Personal,Two-Door Car,Large,81.0,21.0,1388.8,6293.96
WW87934,Arizona,Bachelor,Disabled,Female,23815.0,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,73.0,4.0,1424.33,8257.67
WW99844,Oregon,High School,Employed,Female,53607.0,Rural,Married,Web,Basic,Personal,Four-Door Car,Midsize,61.0,4.0,1093.89,4944.09
WX14028,Nevada,Associate,Employed,Female,60455.0,Suburban,Single,Agent,Basic,Personal,SUV,Midsize,104.0,20.0,1499.2,32450.39
WX16610,California,Bachelor,Employed,Female,38492.0,Urban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,72.0,27.0,1207.9,5824.77
WX31658,Arizona,Doctoral,Employed,Female,32312.0,Urban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,61.0,29.0,1276.59,7218.02
WX37953,Oregon,Associate,Employed,Female,94943.0,Suburban,Married,Web,Basic,Personal,Four-Door Car,Midsize,69.0,3.0,1387.55,2780.73
WX49215,Oregon,Master,Medical Leave,Male,16154.0,Rural,Married,Branch,Basic,Personal,Four-Door Car,Midsize,62.0,31.0,1091.36,18534.61
WX52894,Nevada,Associate,Employed,Male,21927.0,Rural,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,71.0,32.0,1128.62,25002.02
WX80471,California,High School,Employed,Male,56875.0,Rural,Married,Branch,Extended,Personal,Two-Door Car,Midsize,84.0,0.0,1145.45,6676.73
WX87964,Washington,High School,Employed,Male,29560.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,62.0,21.0,1297.6,4935.19
WX92363,Washington,Bachelor,Employed,Female,27608.0,Urban,Divorced,Branch,Basic,Personal,SUV,Midsize,108.0,30.0,1308.95,4250.78
WY12393,Washington,High School,Employed,Female,82667.0,Suburban,Single,Branch,Basic,Special,Two-Door Car,Midsize,64.0,5.0,1307.2,17684.65
WY17333,California,High School,Employed,Male,55385.0,Suburban,Single,Branch,Basic,Personal,Four-Door Car,Midsize,61.0,7.0,1292.8,4732.22
WY21918,Washington,Associate,Employed,Female,79628.0,Suburban,Single,Branch,Extended,Personal,Four-Door Car,Midsize,98.0,6.0,1470.4,3867.97
WY23230,Oregon,Associate,Retired,Female,13688.0,Suburban,Divorced,Agent,Extended,Personal,Two-Door Car,Midsize,84.0,25.0,1403.2,6086.43
WY26014,California,High School,Employed,Female,37433.0,Urban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,90.0,7.0,1410.3899999999999,10820.0
WY41435,Nevada,Associate,Employed,Female,52436.0,Rural,Single,Web,Extended,Personal,Four-Door Car,Midsize,76.0,3.0,1109.48,11960.48
WY43888,Washington,High School,Employed,Male,24414.0,Suburban,Married,Call Center,Basic,Personal,SUV,Midsize,104.0,34.0,1499.2,16525.38
WY53775,Arizona,High School,Retired,Male,19683.0,Suburban,Married,Web,Basic,Personal,Sports Car,Midsize,117.0,17.0,1561.6,8382.63
WY57101,Arizona,Doctoral,Employed,Female,37384.0,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,99.0,9.0,1475.2,4014.45
WY58284,California,Bachelor,Employed,Male,97361.0,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,73.0,6.0,1350.4,8622.84
WY58555,Oregon,Bachelor,Employed,Male,25632.0,Suburban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,63.0,27.0,1351.27,4929.55
WY80801,California,High School,Employed,Female,25561.0,Suburban,Married,Agent,Premium,Corporate,SUV,Midsize,163.0,3.0,1983.37,19357.8
WY97929,Arizona,Associate,Employed,Male,83846.0,Suburban,Married,Agent,Basic,Special,Four-Door Car,Large,74.0,22.0,1355.2,8717.05
WZ13788,Nevada,High School,Employed,Female,48999.0,Suburban,Married,Web,Extended,Corporate,Four-Door Car,Midsize,86.0,6.0,1412.8,10097.69
WZ23060,California,Bachelor,Employed,Female,39040.0,Suburban,Married,Web,Premium,Personal,SUV,Midsize,174.0,4.0,1835.2,7050.97
WZ31900,Oregon,Bachelor,Employed,Female,94389.0,Rural,Married,Call Center,Basic,Corporate,SUV,Midsize,107.0,16.0,1085.06,8649.7
WZ40465,Washington,Bachelor,Employed,Female,36234.0,Rural,Married,Web,Basic,Personal,Four-Door Car,Small,63.0,0.0,1113.53,5041.3
WZ45123,California,Master,Employed,Male,60880.0,Rural,Married,Agent,Premium,Personal,Two-Door Car,Midsize,119.0,25.0,1109.91,14435.67
WZ61178,California,Bachelor,Medical Leave,Female,11896.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,69.0,29.0,1476.25,5227.23
WZ63975,California,High School,Medical Leave,Female,22319.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Small,63.0,3.0,1302.4,2423.76
WZ83320,Arizona,Master,Employed,Female,73876.0,Urban,Married,Web,Premium,Personal,Four-Door Car,Midsize,112.0,19.0,1419.3,9061.06
WZ92405,Nevada,Associate,Employed,Female,31723.0,Urban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,62.0,23.0,1242.63,7492.16
WZ96432,California,Master,Employed,Female,32370.0,Suburban,Married,Branch,Basic,Corporate,SUV,Midsize,115.0,2.0,1552.0,9150.14
WZ98067,Oregon,Associate,Employed,Male,42512.0,Rural,Married,Agent,Premium,Personal,Four-Door Car,Midsize,105.0,15.0,1077.48,4049.81
XA21742,California,Bachelor,Employed,Female,22955.0,Suburban,Single,Branch,Extended,Personal,Four-Door Car,Small,92.0,6.0,1441.6,27069.5
XA27536,Washington,Associate,Employed,Male,63329.0,Suburban,Divorced,Web,Extended,Personal,Four-Door Car,Midsize,92.0,33.0,1441.6,3611.18
XA28126,California,Bachelor,Employed,Male,67739.0,Rural,Divorced,Agent,Premium,Personal,SUV,Midsize,149.0,4.0,1270.37,29199.81
XA47378,California,Bachelor,Employed,Female,23803.0,Suburban,Married,Branch,Basic,Corporate,Two-Door Car,Small,72.0,11.0,1410.55,2871.44
XA50997,Nevada,High School,Employed,Male,91393.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,67.0,19.0,1460.55,5444.79
XA53408,Oregon,Associate,Employed,Male,27756.0,Suburban,Married,Agent,Basic,Corporate,Two-Door Car,Small,71.0,6.0,1735.73,5578.52
XA54112,California,Bachelor,Disabled,Male,13330.0,Suburban,Single,Call Center,Basic,Corporate,SUV,Midsize,117.0,33.0,1561.6,4046.94
XA55917,California,Associate,Disabled,Female,26049.0,Suburban,Married,Web,Basic,Personal,SUV,Midsize,113.0,10.0,1619.17,8533.83
XA55993,Oregon,Master,Employed,Female,58850.0,Rural,Single,Branch,Extended,Personal,Four-Door Car,Midsize,78.0,20.0,1143.75,3133.5
XA63646,California,Master,Employed,Female,81883.0,Urban,Married,Branch,Premium,Personal,Four-Door Car,Midsize,114.0,15.0,1376.0,4654.58
XA75063,Oregon,Associate,Employed,Female,39719.0,Suburban,Divorced,Agent,Extended,Personal,Sports Car,Midsize,131.0,1.0,1628.8,10213.56
